task,epoch,train_loss
0,0,0.4364
0,END,
1,0,0.3422
1,END,
2,0,0.3434
2,END,
3,0,0.3242
3,END,
4,0,0.3215
4,END,
5,0,0.3176
5,END,
6,0,0.3111
6,END,
7,0,0.3064
7,END,
8,0,0.2972
8,END,
9,0,0.2909
9,END,
