task,epoch,train_loss
0,0,0.1758
0,END,
1,0,0.1399
1,END,
2,0,0.1324
2,END,
3,0,0.126
3,END,
4,0,0.1266
4,END,
5,0,0.1306
5,END,
6,0,0.1286
6,END,
7,0,0.1341
7,END,
8,0,0.1352
8,END,
9,0,0.1393
9,END,
