task,epoch,train_loss
0,0,0.2686
0,END,
1,0,0.9474
1,END,
2,0,0.8726
2,END,
3,0,0.8926
3,END,
4,0,0.8721
4,END,
5,0,0.9509
5,END,
6,0,0.8733
6,END,
7,0,0.9246
7,END,
8,0,0.9389
8,END,
9,0,0.9228
9,END,
