task,epoch,train_loss
0,0,1.8315
0,END,
1,0,1.6736
1,END,
2,0,1.9441
2,END,
3,0,2.7831
3,END,
4,0,3.1769
4,END,
5,0,3.5463
5,END,
6,0,3.8757
6,END,
7,0,3.8596
7,END,
8,0,4.2498
8,END,
9,0,4.2206
9,END,
10,0,4.5003
10,END,
11,0,4.648
11,END,
12,0,4.9914
12,END,
13,0,4.9332
13,END,
14,0,5.1179
14,END,
15,0,4.9507
15,END,
16,0,5.075
16,END,
17,0,5.1955
17,END,
18,0,5.187
18,END,
19,0,5.4218
19,END,
