task,epoch,train_loss
0,0,1.7116
0,END,
1,0,1.4306
1,END,
2,0,1.7031
2,END,
3,0,2.1896
3,END,
4,0,2.3852
4,END,
5,0,2.4772
5,END,
6,0,2.7703
6,END,
7,0,2.6681
7,END,
8,0,2.8185
8,END,
9,0,3.1173
9,END,
10,0,2.9332
10,END,
11,0,3.2507
11,END,
12,0,3.8197
12,END,
13,0,3.0529
13,END,
14,0,3.9997
14,END,
15,0,3.3409
15,END,
16,0,3.8369
16,END,
17,0,4.0028
17,END,
18,0,3.8353
18,END,
19,0,3.5874
19,END,
