task,epoch,train_loss
0,0,0.3448
0,END,
1,0,0.2427
1,END,
2,0,0.2131
2,END,
3,0,0.2045
3,END,
4,0,0.1959
4,END,
5,0,0.1848
5,END,
6,0,0.1799
6,END,
7,0,0.1809
7,END,
8,0,0.1747
8,END,
9,0,0.1737
9,END,
