task,epoch,train_loss
0,0,1.6853
0,END,
1,0,1.3667
1,END,
2,0,1.6512
2,END,
3,0,2.0798
3,END,
4,0,2.1675
4,END,
5,0,2.1932
5,END,
6,0,2.2264
6,END,
7,0,2.4773
7,END,
8,0,2.06
8,END,
9,0,2.6785
9,END,
10,0,2.3244
10,END,
11,0,2.9185
11,END,
12,0,2.4331
12,END,
13,0,3.1911
13,END,
14,0,2.4567
14,END,
15,0,2.5034
15,END,
16,0,2.8455
16,END,
17,0,2.418
17,END,
18,0,2.6686
18,END,
19,0,2.2584
19,END,
