task,epoch,train_loss
0,0,0.3333
0,END,
1,0,0.2465
1,END,
2,0,0.2209
2,END,
3,0,0.2081
3,END,
4,0,0.2043
4,END,
5,0,0.1956
5,END,
6,0,0.2009
6,END,
7,0,0.198
7,END,
8,0,0.194
8,END,
9,0,0.1927
9,END,
