task,epoch,train_loss
0,0,0.4333
0,END,
1,0,0.3322
1,END,
2,0,0.344
2,END,
3,0,0.3372
3,END,
4,0,0.3285
4,END,
5,0,0.3296
5,END,
6,0,0.3259
6,END,
7,0,0.3157
7,END,
8,0,0.3167
8,END,
9,0,0.3023
9,END,
