task,epoch,train_loss
0,0,1.7203
0,END,
1,0,1.5923
1,END,
2,0,2.0339
2,END,
3,0,2.3634
3,END,
4,0,2.8579
4,END,
5,0,3.0935
5,END,
6,0,3.1903
6,END,
7,0,3.5788
7,END,
8,0,3.541
8,END,
9,0,4.1842
9,END,
10,0,3.9957
10,END,
11,0,4.2826
11,END,
12,0,4.2936
12,END,
13,0,4.4472
13,END,
14,0,4.6637
14,END,
15,0,4.6544
15,END,
16,0,4.565
16,END,
17,0,4.9346
17,END,
18,0,4.9709
18,END,
19,0,4.9965
19,END,
