task,epoch,train_loss
0,0,1.8565
0,END,
1,0,1.6988
1,END,
2,0,2.1345
2,END,
3,0,2.8194
3,END,
4,0,3.3741
4,END,
5,0,4.0626
5,END,
6,0,4.356
6,END,
7,0,4.7073
7,END,
8,0,4.8405
8,END,
9,0,5.2845
9,END,
10,0,5.3476
10,END,
11,0,5.3152
11,END,
12,0,5.3926
12,END,
13,0,5.7424
13,END,
14,0,5.7342
14,END,
15,0,5.6881
15,END,
16,0,5.5155
16,END,
17,0,6.087
17,END,
18,0,5.857
18,END,
19,0,6.1
19,END,
