task,epoch,train_loss
0,0,1.563
0,END,
1,0,1.9938
1,END,
2,0,1.9433
2,END,
3,0,2.2974
3,END,
4,0,2.8098
4,END,
5,0,3.1797
5,END,
6,0,3.1319
6,END,
7,0,3.5629
7,END,
8,0,3.703
8,END,
9,0,3.6754
9,END,
10,0,3.8534
10,END,
11,0,3.9237
11,END,
12,0,3.9546
12,END,
13,0,4.087
13,END,
14,0,4.0861
14,END,
15,0,4.2959
15,END,
16,0,4.2446
16,END,
17,0,4.6283
17,END,
18,0,4.2829
18,END,
19,0,4.018
19,END,
