task,epoch,train_loss
0,0,0.177
0,END,
1,0,0.1349
1,END,
2,0,0.1275
2,END,
3,0,0.126
3,END,
4,0,0.1204
4,END,
5,0,0.1186
5,END,
6,0,0.1146
6,END,
7,0,0.1135
7,END,
8,0,0.1121
8,END,
9,0,0.111
9,END,
