task,epoch,train_loss
0,0,1.563
0,END,
1,0,1.7403
1,END,
2,0,1.5243
2,END,
3,0,1.5347
3,END,
4,0,1.4522
4,END,
5,0,1.6745
5,END,
6,0,1.4525
6,END,
7,0,1.4918
7,END,
8,0,1.5174
8,END,
9,0,1.2564
9,END,
10,0,1.2131
10,END,
11,0,1.3172
11,END,
12,0,1.1252
12,END,
13,0,1.3205
13,END,
14,0,1.2539
14,END,
15,0,1.3834
15,END,
16,0,1.2326
16,END,
17,0,1.3061
17,END,
18,0,1.2419
18,END,
19,0,1.3376
19,END,
