task,epoch,train_loss
0,0,1.7116
0,END,
1,0,1.4533
1,END,
2,0,1.6584
2,END,
3,0,2.205
3,END,
4,0,2.1537
4,END,
5,0,2.2404
5,END,
6,0,2.2448
6,END,
7,0,2.2756
7,END,
8,0,2.9295
8,END,
9,0,2.8702
9,END,
10,0,2.4689
10,END,
11,0,2.4374
11,END,
12,0,3.3315
12,END,
13,0,2.9573
13,END,
14,0,3.0867
14,END,
15,0,2.711
15,END,
16,0,2.45
16,END,
17,0,3.1176
17,END,
18,0,2.374
18,END,
19,0,3.0762
19,END,
