task,epoch,train_loss
0,0,1.6853
0,END,
1,0,1.8534
1,END,
2,0,1.9304
2,END,
3,0,2.5214
3,END,
4,0,2.6932
4,END,
5,0,3.0923
5,END,
6,0,3.3132
6,END,
7,0,3.5185
7,END,
8,0,3.6983
8,END,
9,0,3.8161
9,END,
10,0,4.1862
10,END,
11,0,4.3038
11,END,
12,0,4.2681
12,END,
13,0,4.3049
13,END,
14,0,4.6066
14,END,
15,0,4.7693
15,END,
16,0,4.8838
16,END,
17,0,4.9516
17,END,
18,0,4.624
18,END,
19,0,4.4688
19,END,
