task,epoch,train_loss
0,0,0.3189
0,END,
1,0,1.8428
1,END,
2,0,1.3517
2,END,
3,0,1.2361
3,END,
4,0,1.244
4,END,
5,0,1.259
5,END,
6,0,1.2259
6,END,
7,0,1.2407
7,END,
8,0,1.1992
8,END,
9,0,1.2057
9,END,
