task,epoch,train_loss
0,0,0.3176
0,END,
1,0,1.8564
1,END,
2,0,1.5011
2,END,
3,0,1.2837
3,END,
4,0,1.2813
4,END,
5,0,1.2303
5,END,
6,0,1.2109
6,END,
7,0,1.1897
7,END,
8,0,1.1974
8,END,
9,0,1.185
9,END,
