task,epoch,train_loss
0,0,0.3135
0,END,
1,0,1.8809
1,END,
2,0,1.471
2,END,
3,0,1.264
3,END,
4,0,1.271
4,END,
5,0,1.2348
5,END,
6,0,1.2543
6,END,
7,0,1.2183
7,END,
8,0,1.2062
8,END,
9,0,1.2336
9,END,
