task,epoch,train_loss
0,0,1.3618
0,END,
1,0,1.8831
1,END,
2,0,1.9142
2,END,
3,0,2.1835
3,END,
4,0,2.6685
4,END,
5,0,3.053
5,END,
6,0,3.0203
6,END,
7,0,3.3283
7,END,
8,0,3.6676
8,END,
9,0,3.5518
9,END,
10,0,3.8686
10,END,
11,0,3.954
11,END,
12,0,3.9324
12,END,
13,0,3.9893
13,END,
14,0,3.8123
14,END,
15,0,3.8639
15,END,
16,0,3.8262
16,END,
17,0,4.4902
17,END,
18,0,4.1537
18,END,
19,0,4.1978
19,END,
