task,epoch,train_loss
0,0,0.2722
0,END,
1,0,1.3683
1,END,
2,0,1.1832
2,END,
3,0,1.1821
3,END,
4,0,1.1897
4,END,
5,0,1.2027
5,END,
6,0,1.1916
6,END,
7,0,1.2047
7,END,
8,0,1.1951
8,END,
9,0,1.1815
9,END,
