task,epoch,train_loss
0,0,0.1739
0,END,
1,0,0.1389
1,END,
2,0,0.1261
2,END,
3,0,0.1265
3,END,
4,0,0.1233
4,END,
5,0,0.1241
5,END,
6,0,0.1263
6,END,
7,0,0.1258
7,END,
8,0,0.1261
8,END,
9,0,0.1313
9,END,
