task,epoch,train_loss
0,0,1.5283
0,END,
1,0,1.7014
1,END,
2,0,1.9292
2,END,
3,0,2.2603
3,END,
4,0,2.7017
4,END,
5,0,3.1662
5,END,
6,0,3.0067
6,END,
7,0,3.6109
7,END,
8,0,3.4958
8,END,
9,0,3.7244
9,END,
10,0,3.8097
10,END,
11,0,4.001
11,END,
12,0,4.1167
12,END,
13,0,4.409
13,END,
14,0,4.1508
14,END,
15,0,4.2815
15,END,
16,0,4.4698
16,END,
17,0,4.6629
17,END,
18,0,4.5264
18,END,
19,0,4.2875
19,END,
