task,epoch,train_loss
0,0,0.3328
0,END,
1,0,0.2434
1,END,
2,0,0.221
2,END,
3,0,0.2086
3,END,
4,0,0.2007
4,END,
5,0,0.1995
5,END,
6,0,0.1979
6,END,
7,0,0.194
7,END,
8,0,0.1956
8,END,
9,0,0.1974
9,END,
