task,epoch,train_loss
0,0,0.5267
0,END,
1,0,0.3788
1,END,
2,0,0.3714
2,END,
3,0,0.368
3,END,
4,0,0.358
4,END,
5,0,0.3536
5,END,
6,0,0.3401
6,END,
7,0,0.3321
7,END,
8,0,0.3265
8,END,
9,0,0.3217
9,END,
