task,epoch,train_loss
0,0,0.5282
0,END,
1,0,0.3854
1,END,
2,0,0.3805
2,END,
3,0,0.3618
3,END,
4,0,0.3481
4,END,
5,0,0.3543
5,END,
6,0,0.3429
6,END,
7,0,0.3314
7,END,
8,0,0.3231
8,END,
9,0,0.3177
9,END,
