task,epoch,train_loss
0,0,0.5306
0,END,
1,0,0.3965
1,END,
2,0,0.3755
2,END,
3,0,0.3694
3,END,
4,0,0.3626
4,END,
5,0,0.3509
5,END,
6,0,0.3447
6,END,
7,0,0.3346
7,END,
8,0,0.3251
8,END,
9,0,0.3182
9,END,
