task,epoch,train_loss
0,0,1.6323
0,END,
1,0,1.8188
1,END,
2,0,2.0616
2,END,
3,0,2.3328
3,END,
4,0,2.4497
4,END,
5,0,2.5287
5,END,
6,0,2.6445
6,END,
7,0,2.6906
7,END,
8,0,2.6795
8,END,
9,0,3.0047
9,END,
10,0,3.1192
10,END,
11,0,3.213
11,END,
12,0,3.1521
12,END,
13,0,3.1796
13,END,
14,0,3.1423
14,END,
15,0,3.0781
15,END,
16,0,3.1649
16,END,
17,0,3.221
17,END,
18,0,3.1169
18,END,
19,0,3.1826
19,END,
