task,epoch,train_loss
0,0,1.8315
0,END,
1,0,1.6708
1,END,
2,0,1.9575
2,END,
3,0,2.7459
3,END,
4,0,3.2665
4,END,
5,0,3.8521
5,END,
6,0,4.0911
6,END,
7,0,4.1855
7,END,
8,0,4.6782
8,END,
9,0,4.631
9,END,
10,0,4.8071
10,END,
11,0,4.9436
11,END,
12,0,5.4453
12,END,
13,0,5.6706
13,END,
14,0,5.5069
14,END,
15,0,5.3665
15,END,
16,0,5.2313
16,END,
17,0,5.7764
17,END,
18,0,5.6226
18,END,
19,0,5.8504
19,END,
