task,epoch,train_loss
0,0,2.3842
0,END,
1,0,3.0037
1,END,
2,0,3.0641
2,END,
3,0,3.6641
3,END,
4,0,5.6008
4,END,
5,0,5.2436
5,END,
6,0,4.85
6,END,
7,0,8.2986
7,END,
8,0,16.4158
8,END,
9,0,92.9019
9,END,
10,0,232.3847
10,END,
11,0,8.4096
11,END,
12,0,9.3324
12,END,
13,0,8.624
13,END,
14,0,15.7392
14,END,
15,0,15.2888
15,END,
16,0,18.5844
16,END,
17,0,10.139
17,END,
18,0,12.2365
18,END,
19,0,10.3628
19,END,
