task,epoch,train_loss
0,0,1.5662
0,END,
1,0,1.8805
1,END,
2,0,2.0769
2,END,
3,0,2.2678
3,END,
4,0,2.3965
4,END,
5,0,2.4301
5,END,
6,0,2.5347
6,END,
7,0,2.5906
7,END,
8,0,2.5893
8,END,
9,0,2.8923
9,END,
10,0,2.8928
10,END,
11,0,2.9503
11,END,
12,0,3.0179
12,END,
13,0,2.9863
13,END,
14,0,3.0138
14,END,
15,0,2.9505
15,END,
16,0,2.9495
16,END,
17,0,3.0783
17,END,
18,0,2.9987
18,END,
19,0,2.9787
19,END,
