task,epoch,train_loss
0,0,1.7601
0,END,
1,0,1.9514
1,END,
2,0,2.1196
2,END,
3,0,2.7449
3,END,
4,0,3.2815
4,END,
5,0,3.7374
5,END,
6,0,4.0835
6,END,
7,0,4.3109
7,END,
8,0,4.3772
8,END,
9,0,4.9564
9,END,
10,0,4.8587
10,END,
11,0,5.4349
11,END,
12,0,5.3543
12,END,
13,0,5.4688
13,END,
14,0,5.5119
14,END,
15,0,5.5874
15,END,
16,0,5.9146
16,END,
17,0,5.6556
17,END,
18,0,5.8364
18,END,
19,0,5.8346
19,END,
