task,epoch,train_loss
0,0,0.3245
0,END,
1,0,1.33
1,END,
2,0,1.1482
2,END,
3,0,1.0314
3,END,
4,0,1.031
4,END,
5,0,1.0273
5,END,
6,0,1.0565
6,END,
7,0,1.0111
7,END,
8,0,0.9921
8,END,
9,0,1.004
9,END,
