task,epoch,train_loss
0,0,2.3246
0,END,
1,0,2.9229
1,END,
2,0,3.4362
2,END,
3,0,4.0063
3,END,
4,0,5.1337
4,END,
5,0,6.942
5,END,
6,0,11.1981
6,END,
7,0,7.0412
7,END,
8,0,6.3905
8,END,
9,0,8.51
9,END,
10,0,7.0752
10,END,
11,0,6.9967
11,END,
12,0,7.7625
12,END,
13,0,48.4537
13,END,
14,0,nan
14,END,
15,0,nan
15,END,
16,0,nan
16,END,
17,0,nan
17,END,
18,0,nan
18,END,
19,0,nan
19,END,
