task,epoch,train_loss
0,0,0.3171
0,END,
1,0,0.2513
1,END,
2,0,0.2463
2,END,
3,0,0.241
3,END,
4,0,0.2393
4,END,
5,0,0.2407
5,END,
6,0,0.242
6,END,
7,0,0.2381
7,END,
8,0,0.2433
8,END,
9,0,0.2425
9,END,
