task,epoch,train_loss
0,0,0.3189
0,END,
1,0,0.2518
1,END,
2,0,0.2474
2,END,
3,0,0.2448
3,END,
4,0,0.2481
4,END,
5,0,0.2442
5,END,
6,0,0.2409
6,END,
7,0,0.2404
7,END,
8,0,0.2441
8,END,
9,0,0.2391
9,END,
