task,epoch,train_loss
0,0,1.5232
0,END,
1,0,1.6576
1,END,
2,0,1.6818
2,END,
3,0,1.8741
3,END,
4,0,2.0947
4,END,
5,0,2.2002
5,END,
6,0,2.0528
6,END,
7,0,2.7209
7,END,
8,0,2.2505
8,END,
9,0,2.2882
9,END,
10,0,2.3322
10,END,
11,0,2.2573
11,END,
12,0,2.3636
12,END,
13,0,2.3883
13,END,
14,0,2.6391
14,END,
15,0,2.2104
15,END,
16,0,2.6473
16,END,
17,0,2.2238
17,END,
18,0,2.4654
18,END,
19,0,2.2079
19,END,
