task,epoch,train_loss
0,0,0.2722
0,END,
1,0,0.2136
1,END,
2,0,0.1921
2,END,
3,0,0.1875
3,END,
4,0,0.1796
4,END,
5,0,0.1779
5,END,
6,0,0.1749
6,END,
7,0,0.1684
7,END,
8,0,0.1695
8,END,
9,0,0.1693
9,END,
