task,epoch,train_loss
0,0,1.7349
0,END,
1,0,1.9298
1,END,
2,0,2.3736
2,END,
3,0,2.8785
3,END,
4,0,3.0107
4,END,
5,0,3.4844
5,END,
6,0,3.846
6,END,
7,0,3.7574
7,END,
8,0,4.2835
8,END,
9,0,4.2217
9,END,
10,0,4.5952
10,END,
11,0,5.0826
11,END,
12,0,4.9394
12,END,
13,0,5.3279
13,END,
14,0,5.1408
14,END,
15,0,5.2715
15,END,
16,0,5.3513
16,END,
17,0,5.4996
17,END,
18,0,5.3559
18,END,
19,0,5.6748
19,END,
