task,epoch,train_loss
0,0,1.7349
0,END,
1,0,1.3959
1,END,
2,0,1.6514
2,END,
3,0,2.1927
3,END,
4,0,2.201
4,END,
5,0,2.1527
5,END,
6,0,2.4833
6,END,
7,0,2.3943
7,END,
8,0,2.2883
8,END,
9,0,3.1114
9,END,
10,0,2.5909
10,END,
11,0,2.2899
11,END,
12,0,3.0623
12,END,
13,0,2.5941
13,END,
14,0,2.5485
14,END,
15,0,3.0033
15,END,
16,0,2.1817
16,END,
17,0,2.7211
17,END,
18,0,2.4634
18,END,
19,0,2.4787
19,END,
