task,epoch,train_loss
0,0,0.3981
0,END,
1,0,0.2607
1,END,
2,0,0.2312
2,END,
3,0,0.219
3,END,
4,0,0.2158
4,END,
5,0,0.2041
5,END,
6,0,0.1958
6,END,
7,0,0.1901
7,END,
8,0,0.1901
8,END,
9,0,0.188
9,END,
