task,epoch,train_loss
0,0,1.2098
0,END,
1,0,1.1858
1,END,
2,0,1.1987
2,END,
3,0,1.2077
3,END,
4,0,1.2201
4,END,
5,0,1.2385
5,END,
6,0,1.2084
6,END,
7,0,1.2209
7,END,
8,0,1.1957
8,END,
9,0,1.2318
9,END,
