task,epoch,train_loss
0,0,1.2978
0,END,
1,0,1.655
1,END,
2,0,1.428
2,END,
3,0,1.5004
3,END,
4,0,1.3054
4,END,
5,0,1.6541
5,END,
6,0,1.4527
6,END,
7,0,1.4694
7,END,
8,0,1.531
8,END,
9,0,1.1655
9,END,
10,0,1.1709
10,END,
11,0,1.1838
11,END,
12,0,1.2248
12,END,
13,0,1.3049
13,END,
14,0,1.3486
14,END,
15,0,1.3606
15,END,
16,0,1.3638
16,END,
17,0,1.3543
17,END,
18,0,1.3768
18,END,
19,0,1.3227
19,END,
