task,epoch,train_loss
0,0,1.48
0,END,
1,0,1.6854
1,END,
2,0,1.4928
2,END,
3,0,1.5478
3,END,
4,0,1.4084
4,END,
5,0,1.708
5,END,
6,0,1.4874
6,END,
7,0,1.4484
7,END,
8,0,1.58
8,END,
9,0,1.2428
9,END,
10,0,1.1752
10,END,
11,0,1.2264
11,END,
12,0,1.0732
12,END,
13,0,1.2773
13,END,
14,0,1.3245
14,END,
15,0,1.3244
15,END,
16,0,1.3774
16,END,
17,0,1.3177
17,END,
18,0,1.401
18,END,
19,0,1.2521
19,END,
