task,epoch,train_loss
0,0,0.3407
0,END,
1,0,0.2459
1,END,
2,0,0.2198
2,END,
3,0,0.2019
3,END,
4,0,0.1949
4,END,
5,0,0.1875
5,END,
6,0,0.1807
6,END,
7,0,0.1784
7,END,
8,0,0.1756
8,END,
9,0,0.1745
9,END,
