task,epoch,train_loss
0,0,1.7598
0,END,
1,0,1.9027
1,END,
2,0,2.0875
2,END,
3,0,2.5569
3,END,
4,0,3.3682
4,END,
5,0,3.6362
5,END,
6,0,3.946
6,END,
7,0,4.6503
7,END,
8,0,4.2902
8,END,
9,0,5.2108
9,END,
10,0,5.1206
10,END,
11,0,5.6391
11,END,
12,0,6.1548
12,END,
13,0,6.0853
13,END,
14,0,5.9433
14,END,
15,0,6.1208
15,END,
16,0,6.2642
16,END,
17,0,6.6693
17,END,
18,0,5.9279
18,END,
19,0,6.3458
19,END,
