task,epoch,train_loss
0,0,0.2686
0,END,
1,0,0.2097
1,END,
2,0,0.1928
2,END,
3,0,0.1867
3,END,
4,0,0.1797
4,END,
5,0,0.1771
5,END,
6,0,0.1754
6,END,
7,0,0.1699
7,END,
8,0,0.1695
8,END,
9,0,0.1668
9,END,
