task,epoch,train_loss
0,0,0.4364
0,END,
1,0,0.3555
1,END,
2,0,0.3779
2,END,
3,0,0.3864
3,END,
4,0,0.3884
4,END,
5,0,0.4027
5,END,
6,0,0.4004
6,END,
7,0,0.4065
7,END,
8,0,0.4182
8,END,
9,0,0.4129
9,END,
