task,epoch,train_loss
0,0,1.8501
0,END,
1,0,1.6867
1,END,
2,0,2.0556
2,END,
3,0,2.6776
3,END,
4,0,3.2689
4,END,
5,0,3.6317
5,END,
6,0,4.074
6,END,
7,0,4.1927
7,END,
8,0,4.3119
8,END,
9,0,4.7514
9,END,
10,0,5.2593
10,END,
11,0,5.4886
11,END,
12,0,6.1146
12,END,
13,0,5.9689
13,END,
14,0,6.1999
14,END,
15,0,6.0359
15,END,
16,0,5.7619
16,END,
17,0,6.133
17,END,
18,0,5.9245
18,END,
19,0,6.0841
19,END,
