task,epoch,train_loss
0,0,0.2686
0,END,
1,0,1.3302
1,END,
2,0,1.1711
2,END,
3,0,1.1509
3,END,
4,0,1.1589
4,END,
5,0,1.123
5,END,
6,0,1.2099
6,END,
7,0,1.1361
7,END,
8,0,1.1389
8,END,
9,0,1.15
9,END,
