task,epoch,train_loss
0,0,0.3189
0,END,
1,0,0.251
1,END,
2,0,0.2442
2,END,
3,0,0.2401
3,END,
4,0,0.2358
4,END,
5,0,0.2301
5,END,
6,0,0.2275
6,END,
7,0,0.2273
7,END,
8,0,0.2227
8,END,
9,0,0.2256
9,END,
