task,epoch,train_loss
0,0,1.5885
0,END,
1,0,2.0764
1,END,
2,0,2.1003
2,END,
3,0,2.3497
3,END,
4,0,2.5435
4,END,
5,0,2.8077
5,END,
6,0,2.7662
6,END,
7,0,2.8841
7,END,
8,0,2.9682
8,END,
9,0,2.9159
9,END,
10,0,2.8322
10,END,
