task,epoch,train_loss
0,0,2.0151
0,END,
1,0,nan
1,END,
2,0,nan
2,END,
3,0,nan
3,END,
4,0,nan
4,END,
5,0,nan
5,END,
6,0,nan
6,END,
7,0,nan
7,END,
8,0,nan
8,END,
9,0,nan
9,END,
10,0,nan
10,END,
11,0,nan
11,END,
12,0,nan
12,END,
13,0,nan
13,END,
14,0,nan
14,END,
15,0,nan
15,END,
16,0,nan
16,END,
17,0,nan
17,END,
18,0,nan
18,END,
19,0,nan
19,END,
