task,epoch,train_loss
0,0,0.3245
0,END,
1,0,0.271
1,END,
2,0,0.2861
2,END,
3,0,0.3121
3,END,
4,0,0.3361
4,END,
5,0,0.3723
5,END,
6,0,0.4009
6,END,
7,0,0.4272
7,END,
8,0,0.4561
8,END,
9,0,0.4899
9,END,
