task,epoch,train_loss
0,0,0.6188
0,END,
1,0,1.6356
1,END,
2,0,2.1429
2,END,
3,0,2.2003
3,END,
4,0,2.5777
4,END,
5,0,3.0909
5,END,
6,0,3.1
6,END,
7,0,2.7503
7,END,
8,0,2.6839
8,END,
9,0,3.0752
9,END,
