task,epoch,train_loss
0,0,1.301
0,END,
1,0,1.877
1,END,
2,0,1.9148
2,END,
3,0,1.9535
3,END,
4,0,1.7761
4,END,
5,0,1.9471
5,END,
6,0,1.7095
6,END,
7,0,1.6433
7,END,
8,0,1.6999
8,END,
9,0,1.4394
9,END,
10,0,1.3965
10,END,
11,0,1.5585
11,END,
12,0,1.446
12,END,
13,0,1.6912
13,END,
14,0,1.5324
14,END,
15,0,1.6853
15,END,
16,0,1.6409
16,END,
17,0,1.851
17,END,
18,0,1.5913
18,END,
19,0,1.6617
19,END,
