task,epoch,train_loss
0,0,1.705
0,END,
1,0,1.4252
1,END,
2,0,1.7188
2,END,
3,0,2.13
3,END,
4,0,2.2771
4,END,
5,0,2.2368
5,END,
6,0,2.5408
6,END,
7,0,2.8765
7,END,
8,0,2.8898
8,END,
9,0,3.2563
9,END,
10,0,2.9785
10,END,
11,0,3.4644
11,END,
12,0,3.771
12,END,
13,0,3.1017
13,END,
14,0,4.2617
14,END,
15,0,3.4979
15,END,
16,0,3.7674
16,END,
17,0,3.5238
17,END,
18,0,3.6738
18,END,
19,0,3.5806
19,END,
