task,epoch,train_loss
0,0,0.2722
0,END,
1,0,0.2156
1,END,
2,0,0.1937
2,END,
3,0,0.1942
3,END,
4,0,0.1876
4,END,
5,0,0.1905
5,END,
6,0,0.1884
6,END,
7,0,0.1904
7,END,
8,0,0.1929
8,END,
9,0,0.193
9,END,
