task,epoch,train_loss
0,0,0.2772
0,END,
1,0,0.2175
1,END,
2,0,0.2031
2,END,
3,0,0.1969
3,END,
4,0,0.1912
4,END,
5,0,0.1883
5,END,
6,0,0.1886
6,END,
7,0,0.1974
7,END,
8,0,0.1957
8,END,
9,0,0.1995
9,END,
