task,epoch,train_loss
0,0,0.2722
0,END,
1,0,0.2042
1,END,
2,0,0.1804
2,END,
3,0,0.1704
3,END,
4,0,0.1658
4,END,
5,0,0.1623
5,END,
6,0,0.1623
6,END,
7,0,0.1637
7,END,
8,0,0.1621
8,END,
9,0,0.1593
9,END,
