task,epoch,train_loss
0,0,1.6041
0,END,
1,0,1.8435
1,END,
2,0,2.0682
2,END,
3,0,2.8717
3,END,
4,0,3.2858
4,END,
5,0,3.9908
5,END,
6,0,4.0218
6,END,
7,0,4.6592
7,END,
8,0,4.9811
8,END,
9,0,5.5593
9,END,
10,0,5.2102
10,END,
11,0,5.3153
11,END,
12,0,5.5266
12,END,
13,0,5.3377
13,END,
14,0,5.6374
14,END,
15,0,5.7883
15,END,
16,0,5.6472
16,END,
17,0,5.7584
17,END,
18,0,6.0809
18,END,
19,0,5.8327
19,END,
