task,epoch,train_loss
0,0,1.6683
0,END,
1,0,1.9339
1,END,
2,0,2.0657
2,END,
3,0,2.3894
3,END,
4,0,3.0138
4,END,
5,0,3.7634
5,END,
6,0,4.1965
6,END,
7,0,4.0986
7,END,
8,0,4.3531
8,END,
9,0,4.7109
9,END,
10,0,5.0106
10,END,
11,0,5.1038
11,END,
12,0,5.2247
12,END,
13,0,5.1856
13,END,
14,0,5.3016
14,END,
15,0,5.533
15,END,
16,0,5.8012
16,END,
17,0,5.5918
17,END,
18,0,5.609
18,END,
19,0,5.4104
19,END,
