task,epoch,train_loss
0,0,1.5812
0,END,
1,0,1.8377
1,END,
2,0,2.1261
2,END,
3,0,2.3497
3,END,
4,0,2.465
4,END,
5,0,2.4326
5,END,
6,0,2.5575
6,END,
7,0,2.5996
7,END,
8,0,2.6265
8,END,
9,0,2.8933
9,END,
10,0,2.9134
10,END,
11,0,2.8854
11,END,
12,0,2.9491
12,END,
13,0,2.9895
13,END,
14,0,2.9774
14,END,
15,0,2.9411
15,END,
16,0,2.9438
16,END,
17,0,3.0609
17,END,
18,0,2.9811
18,END,
19,0,3.0404
19,END,
