task,epoch,train_loss
0,0,0.2686
0,END,
1,0,0.2118
1,END,
2,0,0.1974
2,END,
3,0,0.1962
3,END,
4,0,0.188
4,END,
5,0,0.192
5,END,
6,0,0.1958
6,END,
7,0,0.1962
7,END,
8,0,0.2016
8,END,
9,0,0.2064
9,END,
